333,螺纹加工机床,88
334,组合机床,88
335,电火花、线切割,88
336,其它,88
337,钻床,88
338,锯床,88
339,卷板机床,88
340,木工机床,88
341,加工中心,88
342,专用机床,88
343,国外机床,88
344,离心水泵,89
345,污水泵、杂质泵,89
346,混流泵、轴流泵,89
347,往复泵、计量泵,89
348,耐腐蚀泵,89
349,井泵、潜水电泵,89
350,转子泵,89
351,磁力驱动泵、屏蔽泵,89
352,油泵、流程泵,89
353,漩涡泵,89
354,真空泵,89
355,其它,89
356,园艺工具,96
357,匠作工具,96
358,钳子,96
359,手工刨、刨刃,96
360,刷,96
361,农具,96
362,刀,96
363,锤子、斧子,96
364,旋具,96
365,组合工具,96
366,木工切削工具,96
367,扳手,96
368,钢锯架、手锯、锯片,96
369,剪,96
370,其它,96
371,炼铁设备,103
372,轧钢设备,103
373,通用设备,103
374,其它,103
375,炼钢设备,103
376,焦化设备,103
377,液压设备,103
378,连铸设备,103
379,加热设备,103
380,冶金专用工具,103
388,继电器,108
389,低压开关,108
390,起动器,108
391,低压控制器,108
392,低压熔断器,108
393,主令电器,108
394,低压断路器,108
395,低压接触器,108
396,其它,108
397,离型纸,109
398,滤纸,109
399,浸渍纸,109
401,碳素纸,109
402,试纸,109
403,砂纸,109
404,绝缘纸,109
405,电容器纸,109
406,防锈纸,109
407,其它,109
408,炊事、烘焙设备,111
409,调味品加工设备,111
410,果蔬加工设备,111
411,冷冻食品加工设备,111
412,豆、乳制品加工设备,111
413,酒及饮料生产设备,111
414,休闲食品加工设备,111
415,罐头食品加工设备,111
416,肉制品加工设备,111
417,其它,111
418,科研仪器仪表,117
419,分析仪器,117
420,量具,117
421,流量仪表,117
422,显示仪表,117
458,基地式仪表,117
459,执行器,117
456,机械量仪表,117
454,压力仪表,117
452,专用仪器仪表,117
450,试验机,117
448,仪器仪表用功能材料,117
446,光学计量标准器具,117
443,仪器仪表元器件及器材,117
444,电磁学计量标准器具,117
434,量仪,117
435,光学仪器,117
436,温度仪表,117
437,物位仪表,117
438,控制（调节）仪表,117
439,电动单元组合仪表,117
440,自动化成套控制系统,117
441,实验仪器装置,117
431,电离辐射计量标准器具,117
432,衡器,117
428,仪用电源,117
429,力学计量标准器具,117
424,气动单元组合仪表,117
425,集中控制装置,117
426,电工仪器仪表,117
483,时间频率计量标准器具,117
472,热学计量标准器具,117
463,电子测量仪器,117
461,仪器仪表用结构装置,117
489,其它,117
486,化学计量标准器具与标准物质,117
492,向心球轴承,118
502,推力滚子轴承,118
509,轴承附属件,118
510,推力球轴承,118
511,滑动轴承,118
512,向心滚子轴承,118
513,直线运动轴承,118
514,其它,118
515,金属切削类,125
516,建筑及道路类,125
517,装配作业类,125
518,林木类,125
519,磨光、砂光及抛光类,125
520,其它,125
521,焊条,126
522,电焊设备与器材,126
523,气焊、气割器材,126
524,其它,126
525,头饰,423
526,手饰,423
527,脚饰,423
528,吊饰,423
529,扣饰,423
530,穿刺饰,423
531,腰饰,423
532,太阳镜,423
533,其它,423
534,围巾、丝巾、披肩,423
535,促销礼品,427
536,电子礼品,427
537,其它,427
538,相框,430
539,画框,430
540,框饰配件,430
541,其它,430
542,日用蜡烛,433
543,工艺蜡烛,433
544,烛台,433
545,蜡烛器皿及配件,433
546,其它,433
547,琉璃工艺品,453
548,水晶玻璃工艺品,453
549,玻璃球、珠,453
550,玻璃器皿,453
551,玻璃摆饰,453
552,其它,453
553,普通塑料工艺品,455
554,压克力工艺品,455
555,塑胶工艺品,455
556,其它,455
557,泥塑工艺品,457
558,漆器工艺品,457
559,葫芦工艺品,457
560,扎染工艺品,457
561,风筝,457
562,灯笼,457
563,脸谱,457
564,工艺伞,457
565,皮影、木偶,457
566,布老虎,457
567,花鼓,457
568,其它,457
569,陶艺器具,465
570,钟表工具,465
571,雕刻工具,465
572,其它,465
573,钻石首饰,469
574,黄金首饰,469
575,铂金首饰,469
576,纯银首饰,469
577,玉石首饰,469
578,宝石首饰,469
579,珍珠首饰,469
580,水晶首饰,469
581,其它,469
582,婚庆用品,470
583,圣诞用品,470
584,复活节用品,470
585,鬼节用品,470
586,春节用品,470
587,烟花、鞭炮,470
588,气球,470
589,其它,470
590,机械表,471
591,定时器,471
592,电子表,471
593,石英表,471
594,挂表,471
595,怀表,471
596,军表,471
597,卡通表,471
598,闹钟,471
599,挂钟,471
600,座钟,471
601,工艺钟,471
602,钟表配件,471
603,其它,471
604,塑料匙扣,473
605,金属匙扣,473
606,水晶匙扣,473
607,皮质匙扣,473
608,多功能匙扣,473
609,挂链,473
610,绳带扣,473
611,其它,473
612,金银器,478
613,铁艺品,478
614,铜艺品,478
615,铝艺品,478
616,钢艺品,478
617,锡艺品,478
618,合金艺品,478
619,其它,478
620,水晶内雕（画）系列,479
621,水晶器皿,479
622,水晶摆饰,479
623,其它,479
624,针钩工艺品,480
625,编织工艺品,480
626,刺绣工艺品,480
627,抽纱工艺品,480
628,流苏工艺品,480
629,其它,480
630,园林石工艺品,481
631,大理石工艺品,481
632,花岗岩工艺品,481
633,砂岩工艺品,481
634,木鱼石工艺品,481
635,其它,481
636,办公挂摆饰,490
637,日用挂摆饰,490
638,手机饰品,490
639,汽车挂摆饰,490
640,其它,490
641,国画,491
642,油画,491
643,书法,491
644,水彩、水粉、版画,491
645,工艺画,491
646,其它,491
647,烟嘴,493
648,塑料打火机,493
649,金属打火机,493
650,打火机配件,493
651,烟灰缸（袋）,493
652,烟盒,493
653,烟斗,493
654,其它,493
655,木制工艺品,499
656,竹制工艺品,499
657,其它,499
658,景泰蓝工艺品,500
659,青瓷工艺品,500
660,彩瓷工艺品,500
661,紫砂工艺品,500
662,软陶工艺品,500
663,黑陶工艺品,500
664,红陶工艺品,500
665,彩陶工艺品,500
666,其它,500
667,竹木雕,501
668,石雕,501
669,玉雕,501
670,贝雕,501
671,骨雕,501
672,牙雕,501
673,根雕,501
674,铜雕,501
675,其它,501
676,竹编,503
677,柳编,503
678,草编,503
679,藤编,503
680,其它,503
723,针织衫,681
724,休闲服,681
725,羊毛、羊绒衫,681
726,棉衣、羽绒服,681
727,衬衫,681
728,无袖上衣,681
729,运动服,681
730,大衣、风衣,681
731,背心、吊带衫,681
732,夹克,681
733,牛仔服,681
734,毛衣,681
735,皮革、毛皮服,681
736,T恤,681
737,其它,681
738,睡衣、浴衣,682
739,文胸、肚兜,682
740,内裤,682
741,内衣套装,682
742,家居服,682
743,其它,682
744,T恤,683
745,衬衫,683
746,西服,683
747,夹克,683
748,背心,683
749,针织衫,683
750,马甲,683
751,毛衣,683
752,羊毛、羊绒衫,683
753,牛仔服,683
754,大衣、风衣,683
755,休闲服,683
756,运动服,683
757,棉衣、羽绒服,683
758,皮衣,683
759,其它,683
760,花边,687
761,肩垫,687
762,洗涤标、商标,687
763,带、绳、线,687
764,流苏、穗,687
765,拉链,687
766,纽扣,687
767,衬料,687
768,其它,687
769,长裙,695
770,旗袍,695
771,短裙,695
772,中裙,695
773,牛仔裙,695
774,连衣裙,695
775,其它,695
776,裙装,696
777,裤装,696
778,其它,696
779,短裤,697
780,休闲裤,697
781,西裤,697
782,牛仔裤,697
783,运动裤,697
784,其它,697
785,女靴,701
786,布鞋,701
787,运动鞋,701
788,凉鞋,701
789,拖鞋,701
790,休闲鞋,701
791,皮鞋,701
792,其它,701
793,短裤、热裤,709
794,长裤,709
795,休闲裤,709
796,运动裤,709
797,牛仔裤,709
798,皮裤,709
799,其它,709
800,内衣、内裤,711
801,睡衣、浴衣,711
802,家居服,711
803,其它,711
804,凉鞋,715
805,拖鞋,715
806,皮鞋,715
807,男靴,715
808,休闲鞋,715
809,运动鞋,715
810,布鞋,715
811,其它,715
857,书包,812
858,墨、砚,812
859,笔袋,812
860,墨水,812
861,书立,812
862,卷笔刀、削笔器,812
863,组合文具,812
864,文具盒,812
865,笔架、笔筒,812
866,其它,812
867,CD包（袋）,813
868,桌上文件柜（架）,813
869,文件夹、包,813
870,名片盒、册,813
871,档案袋,813
872,CD盒,813
873,报刊架,813
874,其它,813
875,文具胶带,814
876,固体胶、浆糊,814
877,胶水,814
878,胶带座,814
879,其它,814
880,印章用品,815
881,帐簿（册）,815
882,凭证、报表,815
883,算盘,815
884,提款箱,815
885,其它,815
886,标本模型,817
887,教鞭,817
888,地球仪,817
889,展示台,817
890,幻灯机,817
891,语音室成套设备,817
892,其它,817
893,讲桌、讲台,818
894,食堂餐桌椅,818
895,阅览室桌椅,818
896,课桌椅,818
897,学生床,818
898,储物柜,818
899,其它,818
900,大班桌,820
901,大班椅,820
902,会议桌,820
903,会客椅,820
904,办公台,820
905,办公沙发,820
906,屏风,820
907,电脑桌,820
908,文件柜,820
909,职员椅,820
910,其它,820
911,光电子、激光仪器,821
912,显微镜,821
913,望远镜,821
914,放大镜,821
915,经纬仪、水准仪,821
916,光谱仪、光度计,821
917,折射仪,821
918,其它,821
919,笔记本、记事本,827
920,活页本、线圈本,827
921,电话本、通讯录,827
922,练习本,827
923,万用手册,827
924,集邮簿,827
925,便笺、报事贴,827
926,信封,827
927,内页,827
928,其它,827
929,订书机,828
930,打孔机,828
931,夹子,828
932,订书针,828
933,回形针,828
934,图钉,828
935,大头针,828
936,其它,828
937,画框,829
938,宣纸,829
939,画笔、刷,829
940,美术颜料,829
941,调色用品,829
942,画夹、画板、画架,829
943,画纸、画布,829
944,石膏教具,829
945,其它,829
946,裁纸刀,830
947,办公剪刀,830
948,美工刀,830
949,其它,830
950,试管、滴管,832
951,坩埚,832
952,量筒、量杯,832
953,烧杯、烧瓶,832
954,酒精灯,832
955,蒸馏器,832
956,比色皿,832
957,容量瓶,832
958,其它,832
959,打印、复印纸,835
960,彩喷纸,835
961,传真纸,835
962,书写纸,835
963,复写纸,835
964,描图、绘图纸,835
965,收银纸,835
966,其它,835
967,摄影灯泡,836
968,摄影灯具,836
969,数码摄像机,836
970,数码相机,836
971,贴纸相机,836
972,镜头,836
973,三脚架,836
974,摄影棚,836
975,摄影背景,836
976,光学相机,836
977,光学摄像机,836
978,冲印彩扩设备,836
979,信息用化学品,836
980,其它,836
981,铅笔、活动铅笔,842
982,圆珠笔,842
983,钢笔,842
984,中性笔,842
985,荧光笔,842
986,记号笔、白板笔,842
987,毛笔,842
988,笔配件,842
989,其它,842
990,修正液,843
991,修正带,843
992,橡皮擦,843
993,其它,843
994,尺子,844
995,圆规,844
996,绘图模板,844
997,其它,844
998,黑板,846
999,绿板,846
1000,白板,846
1001,磁性板,846
1002,板擦,846
1003,粉笔,846
1004,其它,846
1005,保险柜,849
1006,装订机,849
1007,裁纸机,849
1008,号码机,849
1009,晒图机,849
1010,打字机、刻字机,849
1011,打印机,849
1012,传真机,849
1013,电话机、可视电话,849
1014,视讯会议系统,849
1015,绘图机,849
1016,考勤机,849
1017,碎纸机,849
1018,投影机,849
1019,复印机,849
1020,过塑机、塑封机,849
1021,验钞机,849
1022,商业收款机及POS机,849
1023,其它,849
1024,扫描仪,849
1025,墨盒（水）,850
1026,硒鼓,850
1027,色带、碳带,850
1028,碳粉,850
1029,其它,850
1030,太阳镜,851
1031,框架眼镜,851
1032,隐型眼镜,851
1033,眼镜片,851
1034,眼镜架,851
1035,眼镜盒,851
1036,眼镜布,851
1037,镜架配件,851
1038,其它,851
1067,塑料材料,1039
1068,金属材料,1039
1069,玻璃材料,1039
1070,复合材料,1039
1071,辅助材料,1039
1072,其它,1039
1073,玻璃杯,1040
1074,玻璃瓶,1040
1075,玻璃罐,1040
1076,安瓿,1040
1077,其它,1040
1078,纸类标签,1043
1079,塑料、塑胶标签,1043
1080,铭牌,1043
1081,其它,1043
1082,充填机械,1044
1083,灌装机械,1044
1084,封口机械,1044
1085,裹包机械,1044
1086,多功能包装机,1044
1087,贴标机械,1044
1088,打码、喷码机,1044
1089,清洗机械,1044
1090,杀菌机、干燥机,1044
1091,捆扎机械,1044
1092,集装机械,1044
1093,辅助包装设备,1044
1094,包装生产线,1044
1095,其它,1044
1096,塑料杯,1047
1097,塑料袋,1047
1098,塑料盒,1047
1099,塑料箱,1047
1100,塑料瓶,1047
1101,塑料桶（罐）,1047
1102,塑料盖,1047
1103,其它,1047
1104,金属罐,1048
1105,金属桶,1048
1106,金属盒,1048
1107,金属盖,1048
1108,其它,1048
1109,木托盘,1050
1110,纸托盘,1050
1111,塑料托盘,1050
1112,金属托盘,1050
1113,其它,1050
1114,纸包装机械,1051
1115,塑料包装机械,1051
1116,金属包装机械,1051
1117,其它,1051
1118,纸类印刷,1052
1119,塑料类印刷,1052
1120,金属类印刷,1052
1121,陶瓷类印刷,1052
1122,玻璃类印刷,1052
1123,竹木类印刷,1052
1124,纺织及皮革类印刷,1052
1125,复合类印刷,1052
1126,其它,1052
1127,纸杯,1054
1128,纸袋,1054
1129,纸盒,1054
1130,纸箱,1054
1131,纸桶（罐）,1054
1132,纸筒（管）,1054
1133,其它,1054
1134,竹、木盒,1055
1135,竹、木箱,1055
1136,竹、木桶,1055
1137,竹、木塞,1055
1138,其它,1055
1061,包装胶带,1057
1062,工业胶带,1057
1063,电工胶带,1057
1064,双面胶带,1057
1065,文具胶带,1057
1066,其它,1057
1165,钢锭、坯,1139
1166,板（带）材,1139
1167,型材,1139
1168,钢管,1139
1169,特殊钢,1139
1170,不锈钢及制品,1139
1171,其它,1139
1172,勘探设备,1143
1173,爆破器材,1143
1174,采掘设备,1143
1175,破碎粉磨设备,1143
1176,洗选设备,1143
1177,输送设备,1143
1178,装卸设备,1143
1179,仓储设备,1143
1180,安防设备,1143
1181,干燥设备,1143
1182,环保设备,1143
1183,辅助设备,1143
1184,矿用泵阀,1143
1185,其它,1143
1186,铜及铜锭,1144
1187,铝及铝锭,1144
1188,镁及镁锭,1144
1189,锌及锌锭,1144
1190,其它,1144
1191,炼铁设备,1149
1192,炼钢设备,1149
1193,连铸设备,1149
1194,轧钢设备,1149
1195,焦化设备,1149
1196,加热设备,1149
1197,通用设备,1149
1198,液压设备,1149
1199,冶金专用工具,1149
1200,其它,1149
1201,铜制品,1157
1202,铝制品,1157
1203,其它,1157
1255,品牌汽车音响,1205
1256,功放、均衡器,1205
1257,组合音响,1205
1258,音箱,1205
1259,其它,1205
1260,台式风扇,1207
1261,落地式风扇,1207
1262,吊扇,1207
1263,壁扇,1207
1264,其它,1207
1265,电磁炉,1216
1266,电热炉,1216
1267,其它,1216
1268,车载VCD、DVD,1221
1269,车载CD,1221
1270,CD,1221
1271,VCD、SVCD,1221
1272,DVD,1221
1273,EVD,1221
1274,其它,1221
1275,解码器,1222
1276,卡带机,1222
1277,耳机,1222
1278,麦克风、话筒,1222
1279,卡拉OK机,1222
1280,电源、线材,1222
1281,插件,1222
1282,扩音机,1222
1283,MTV合成,1222
1284,其它,1222
1285,燃气热水器,1229
1286,电热水器,1229
1287,太阳能热水器,1229
1288,其它,1229
1289,车载冰箱,1232
1290,冰箱,1232
1291,冷柜,1232
1292,展示柜,1232
1293,其它,1232
1294,电视接收器,1238
1295,黑白电视,1238
1296,射线管彩电,1238
1297,液晶彩电,1238
1298,等离子彩电,1238
1299,背投彩电,1238
1300,其它,1238
1301,汽车空调,1240
1302,壁挂机,1240
1303,窗式机,1240
1304,柜机,1240
1305,中央空调,1240
1306,其它,1240
1307,滚筒洗衣机,1246
1308,波轮洗衣机,1246
1309,脱水机,1246
1310,干衣机,1246
1311,其它,1246
1330,印刷设备,1318
1331,排版设备,1318
1332,制版设备,1318
1333,印后加工设备,1318
1334,笔记本、记事本,1324
1335,活页本、线圈本,1324
1336,电话本、通讯录,1324
1337,练习本,1324
1338,万用手册,1324
1339,集邮簿,1324
1340,便笺、报事贴,1324
1341,信封,1324
1342,内页,1324
1343,其它,1324
1344,纸类印刷,1325
1345,塑料类印刷,1325
1346,金属类印刷,1325
1347,陶瓷类印刷,1325
1348,玻璃类印刷,1325
1349,竹木类印刷,1325
1350,纺织及皮革类印刷,1325
1351,复合类印刷,1325
1352,其它,1325
1377,生活饮用水处理设备,1353
1378,污水处理设备,1353
1379,高纯水制取设备,1353
1380,锅炉软化水处理设备,1353
1381,循环水处理设备,1353
1382,印染废水处理成套设备,1353
1383,含油废水处理设备,1353
1384,化工废水处理设备,1353
1385,造纸废水处理设备,1353
1386,其它,1353
1426,二极管,1387
1427,可控硅,1387
1428,电容器,1387
1429,电感、线圈,1387
1430,整流器,1387
1431,变频器、分频器,1387
1432,液晶器件,1387
1433,其他显示器件,1387
1434,晶体陶瓷滤波器,1387
1435,三极管,1387
1436,印刷线路板,1387
1437,电阻器,1387
1438,变压器,1387
1439,逆变器,1387
1440,磁性元器件,1387
1441,荧光器件,1387
1442,传感器,1387
1443,晶体谐振器,1387
1444,场效应管,1387
1445,集成电路,1387
1446,电位器,1387
1447,稳压器,1387
1448,继电器,1387
1449,放大器,1387
1450,激光器件,1387
1451,连接器,1387
1452,其它,1387
1453,继电器,1388
1454,低压控制器,1388
1455,低压断路器,1388
1456,低压开关,1388
1457,低压熔断器,1388
1458,低压接触器,1388
1459,起动器,1388
1460,主令电器,1388
1461,其它,1388
1462,柴油发电机组,1390
1463,汽油发电机组,1390
1464,燃气发电机组,1390
1465,风力发电机组,1390
1466,水力发电机组,1390
1467,太阳能发电机组,1390
1468,热力发电机组,1390
1469,各种动力设备,1390
1470,相关零部件,1390
1471,其它,1390
1472,焊条,1391
1473,电焊设备与器材,1391
1474,气焊、气割器材,1391
1475,其它,1391
1476,居室灯具,1394
1477,车、船、航空灯具,1394
1478,舞台灯具,1394
1479,城市景光灯具,1394
1480,水面水下灯具,1394
1481,应急、指示灯具,1394
1482,道路灯具,1394
1483,医疗灯具,1394
1484,运动场馆灯具,1394
1485,码头、桥梁、隧道灯具,1394
1486,防爆灯具,1394
1487,节日、装饰彩灯,1394
1488,工矿灯具,1394
1489,摄影灯具,1394
1490,庭园绿化灯具,1394
1491,广告用灯具,1394
1492,军用灯具,1394
1493,其它,1394
1494,科研仪器仪表,1396
1495,分析仪器,1396
1496,量具,1396
1497,流量仪表,1396
1498,显示仪表,1396
1499,气动单元组合仪表,1396
1500,集中控制装置,1396
1501,电工仪器仪表,1396
1502,仪用电源,1396
1503,力学计量标准器具,1396
1504,电离辐射计量标准器具,1396
1505,衡器,1396
1506,量仪,1396
1507,光学仪器,1396
1508,温度仪表,1396
1509,物位仪表,1396
1510,控制（调节）仪表,1396
1511,电动单元组合仪表,1396
1512,自动化成套控制系统,1396
1513,实验仪器装置,1396
1514,仪器仪表元器件及器材,1396
1515,电磁学计量标准器具,1396
1516,光学计量标准器具,1396
1517,仪器仪表用功能材料,1396
1518,试验机,1396
1519,专用仪器仪表,1396
1520,压力仪表,1396
1521,机械量仪表,1396
1522,基地式仪表,1396
1523,执行器,1396
1524,仪器仪表用结构装置,1396
1525,电子测量仪器,1396
1526,热学计量标准器具,1396
1527,时间频率计量标准器具,1396
1528,化学计量标准器具与标准物质,1396
1529,其它,1396
1530,电工陶瓷材料,1400
1531,磁性材料,1400
1532,绝缘材料,1400
1533,半导体材料,1400
1534,覆铜板材料,1400
1535,压电晶体材料,1400
1536,其它,1400
1537,高压开关,1401
1538,高压熔断器,1401
1539,高压断路器,1401
1540,高压接触器,1401
1541,高压组合电器,1401
1542,避雷器,1401
1543,其它,1401
1544,配电装置,1402
1545,低压开关柜,1402
1546,高压开关设备,1402
1547,补偿装置,1402
1548,直流电源柜,1402
1549,其它,1402
1550,直流电动机,1403
1551,交流电动机,1403
1552,同步电动机,1403
1553,异步电动机,1403
1554,电动机保护器,1403
1555,微型电动机,1403
1556,特殊电机,1403
1557,其它,1403
1558,裸电线及裸导体制品,1404
1559,电磁线、绝缘导线,1404
1560,电气设备用电线电缆,1404
1561,电力电缆,1404
1562,通讯电缆及光纤,1404
1563,其它,1404
1564,卤素灯,1407
1565,节能灯,1407
1566,白炽灯泡,1407
1567,荧光灯,1407
1568,装饰灯泡,1407
1569,信号灯,1407
1570,摄影灯泡,1407
1571,霓虹灯管,1407
1572,直型光管,1407
1573,环型光管,1407
1574,卤钨灯,1407
1575,射灯、杯灯,1407
1576,钠灯,1407
1577,汞灯,1407
1578,金卤灯,1407
1579,氖灯,1407
1580,杀菌灯,1407
1581,紫外、红外线灯,1407
1582,太阳能灯,1407
1583,灭蚊灯,1407
1584,单端灯,1407
1585,数码光源,1407
1586,光纤照明,1407
1587,其它,1407
1588,干电池,1408
1589,蓄电池,1408
1590,光电池,1408
1591,锂电池,1408
1592,镍氢电池,1408
1593,镍镉电池,1408
1594,燃料电池,1408
1595,太阳能电池,1408
1596,充电电池,1408
1597,手机电池,1408
1598,纽扣电池,1408
1599,电池组配件,1408
1600,其它,1408
1601,传声器,1413
1602,受话器,1413
1603,扬声器,1413
1604,蜂鸣器,1413
1605,录音磁头,1413
1606,其它,1413
1607,刀开关,1414
1608,负荷开关,1414
1609,转换开关,1414
1610,隔离开关,1414
1611,接近开关,1414
1612,组合开关,1414
1613,行程开关,1414
1614,按钮开关,1414
1615,压力开关,1414
1616,光电开关,1414
1617,微动开关,1414
1618,墙壁开关,1414
1619,倒顺开关,1414
1620,限位开关,1414
1621,脚踏开关,1414
1622,其它,1414
1623,金属切削类,1416
1624,装配作业类,1416
1625,磨光、砂光及抛光类,1416
1626,建筑及道路类,1416
1627,林木类,1416
1628,其它,1416
1629,灯头、灯座,1420
1630,灯盘,1420
1631,灯杆,1420
1632,灯罩、灯箱,1420
1633,灯丝,1420
1634,启辉器、起动器,1420
1635,稳压、变压器,1420
1636,整流、镇流器,1420
1637,端子,1420
1638,五金件,1420
1639,塑胶配件,1420
1640,其它,1420
1641,电池充电器,1421
1642,手机充电器,1421
1643,电动车充电器,1421
1644,应急充电器,1421
1645,其它,1421
1689,钱包、钥匙包,1646
1690,工具包、工具箱,1646
1691,CD包（袋）,1646
1692,手机袋,1646
1693,腰包,1646
1694,背包,1646
1695,其它,1646
1696,书包,1646
1697,电脑包（袋）,1646
1698,笔袋,1646
1699,化妆包,1646
1700,女包系列,1646
1701,拉杆箱、行李箱,1646
1702,旅行包,1646
1703,高尔夫球袋,1646
1704,礼品袋,1646
1705,休闲包,1646
1706,男包系列,1646
1707,箱包配件,1646
1708,汤锅,1647
1709,电饭煲、电饭锅,1647
1710,压力锅,1647
1711,多士炉、烤面包机,1647
1712,烤箱,1647
1713,炒锅,1647
1714,蒸锅,1647
1715,火锅,1647
1716,蒸笼,1647
1717,炊具配件,1647
1718,其它,1647
1719,洗衣粉、液,1648
1720,肥皂,1648
1721,香水,1648
1722,化妆品原料,1648
1723,彩妆用品,1648
1724,护肤用品,1648
1725,口腔卫生,1648
1726,毛发用品,1648
1727,沐浴用品,1648
1728,清洗剂,1648
1729,香味剂、除臭剂,1648
1730,驱虫灭害,1648
1731,其它,1648
1732,卫生纸,1649
1733,卫生巾,1649
1734,纸巾,1649
1735,湿巾,1649
1736,其它,1649
1737,冰袋,1650
1738,热水瓶,1650
1739,保温杯、壶,1650
1740,保温瓶、桶,1650
1741,热水袋,1650
1742,其它,1650
1743,大班桌,1651
1744,大班椅,1651
1745,会议桌,1651
1746,会客椅,1651
1747,办公台,1651
1748,办公沙发,1651
1749,屏风,1651
1750,电脑桌,1651
1751,文件柜,1651
1752,职员椅,1651
1753,其它,1651
1754,床垫,1652
1755,床,1652
1756,床头柜,1652
1757,衣柜,1652
1758,梳妆台,1652
1759,成套家具,1652
1760,其它,1652
1761,折叠桌,1653
1762,折叠椅,1653
1763,长椅,1653
1764,沙滩椅,1653
1765,充气床,1653
1766,其它,1653
1767,台灯,1655
1768,吊灯,1655
1769,壁灯,1655
1770,落地灯,1655
1771,吸顶灯,1655
1772,筒灯,1655
1773,其它,1655
1774,餐具附件,1661
1775,茶具,1661
1776,酒具,1661
1777,咖啡具,1661
1778,勺、瓢,1661
1779,碗,1661
1780,杯、碟,1661
1781,筷子,1661
1782,盘子,1661
1783,饭盒,1661
1784,刀、叉,1661
1785,一次性餐具,1661
1786,其它,1661
1787,电灶具,1662
1788,平台式燃气灶具,1662
1789,内嵌式燃气灶具,1662
1790,灶具配件,1662
1791,其它,1662
1792,口腔用具,1663
1793,乳房护理,1663
1794,头发护理,1663
1795,剃须、除毛,1663
1796,指甲修护,1663
1797,美容材料及用具,1663
1798,美容仪器,1663
1799,卫浴用具,1663
1800,按摩用品,1663
1801,其它,1663
1802,机械表,1664
1803,定时器,1664
1804,电子表,1664
1805,石英表,1664
1806,挂表,1664
1807,怀表,1664
1808,军表,1664
1809,卡通表,1664
1810,闹钟,1664
1811,挂钟,1664
1812,座钟,1664
1813,工艺钟,1664
1814,钟表配件,1664
1815,其它,1664
1816,雨伞,1665
1817,雨衣、裤,1665
1818,雨鞋,1665
1819,太阳伞,1665
1820,伞附属品,1665
1821,其它,1665
1822,沙发,1666
1823,地柜,1666
1824,视听柜,1666
1825,客厅茶几,1666
1826,其它,1666
1827,童床,1667
1828,童桌、童椅,1667
1829,其它,1667
1830,酒店成套家具,1668
1831,酒店沙发,1668
1832,椅,1668
1833,桌,1668
1834,茶几,1668
1835,行李柜,1668
1836,梳妆台,1668
1837,电视柜,1668
1838,床头柜,1668
1839,床,1668
1840,其它,1668
1841,被套,1670
1842,床罩,1670
1843,枕套,1670
1844,靠垫,1670
1845,蚊帐,1670
1846,席子,1670
1847,枕巾,1670
1848,被褥,1670
1849,床单,1670
1850,枕芯,1670
1851,组合产品,1670
1852,床垫,1670
1853,其它,1670
1854,煮蛋器,1675
1855,电热壶、电热杯,1675
1856,咖啡机,1675
1857,豆浆机,1675
1858,打蛋器,1675
1859,水果刀,1675
1860,厨用刀、剪,1675
1861,刨子,1675
1862,铲子,1675
1863,勺子,1675
1864,砧板,1675
1865,开瓶器,1675
1866,净水器,1675
1867,搅拌机,1675
1868,榨汁机,1675
1869,其它,1675
1870,围裙,1676
1871,袖套,1676
1872,揩布,1676
1873,台布,1676
1874,茶巾,1676
1875,其它,1676
1876,鞋套机、擦鞋机,1677
1877,扫帚、畚箕,1677
1878,拖把,1677
1879,垃圾桶、垃圾袋,1677
1880,百洁布,1677
1881,衣帽刷,1677
1882,鞋刷,1677
1883,洗衣刷,1677
1884,锅刷,1677
1885,瓶刷,1677
1886,厕所刷,1677
1887,浴缸刷,1677
1888,清洁球,1677
1889,其它,1677
1890,烟嘴,1678
1891,塑料打火机,1678
1892,金属打火机,1678
1893,打火机配件,1678
1894,烟灰缸（袋）,1678
1895,烟盒,1678
1896,烟斗,1678
1897,其它,1678
1898,奶瓶,1679
1899,奶嘴,1679
1900,尿片、尿垫,1679
1901,围兜,1679
1902,背带、抱带,1679
1903,婴儿睡袋,1679
1904,婴儿床,1679
1905,其它,1679
1906,餐桌,1680
1907,餐椅,1680
1908,酒柜,1680
1909,吧台,1680
1910,橱柜,1680
1911,其它,1680
1912,鞋柜、鞋架,1681
1913,衣帽架,1681
1914,其它,1681
1915,讲桌、讲台,1682
1916,食堂餐桌椅,1682
1917,阅览室桌椅,1682
1918,课桌椅,1682
1919,学生床,1682
1920,储物柜,1682
1921,其它,1682
1958,棉类,1922
1959,麻类,1922
1960,蚕茧、蚕丝,1922
1961,羽毛、羽绒,1922
1962,毛纺原料,1922
1963,其它,1922
1964,缎类,1924
1965,乔其类,1924
1966,斜纹类,1924
1967,提花类,1924
1968,绉类,1924
1969,纱类,1924
1970,纺类,1924
1971,其它,1924
1972,沙发布,1928
1973,门帘,1928
1974,装饰布,1928
1975,坐具套、坐垫,1928
1976,窗帘,1928
1977,其它,1928
1978,面巾,1929
1979,浴巾,1929
1980,沙滩巾,1929
1981,手巾,1929
1982,地巾,1929
1983,茶巾,1929
1984,枕巾,1929
1985,其它,1929
1986,牛皮,1930
1987,羊皮,1930
1988,猪皮,1930
1989,兔皮,1930
1990,狐狸皮,1930
1991,其它,1930
1992,钱包、钥匙包,1931
1993,工具包、工具箱,1931
